joys		39
juan		1
jud-as		1
judas		23
judas's		3
judases		1
jude		2
judg'd		7
judge		120
judge's		4
judged		1
judgement		18
judges		11
judgest		2
judging		1
judgment		128
judgment's		1
judgment-day		4
judgments		15
judicious		6
jug		1
juggle		2
juggled		1
juggler		3
jugglers		1
juggling		6
jugs		1
juice		8
jul		117
jule		3
julia		158
julia's		8
juliet		113
juliet's		7
julietta		1
julietta's		1
julio		2
julius		18
july		2
july's		1
jump		14
jumpeth		1
jumping		1
jumps		5
june		5
junes		1
junius		4
junkets		1
juno		21
juno's		4
juno-like		1
jupiter		46
jure		1
jurement		1
jurisdiction		2
juror		2
jurors		1
jury		2
just		165
just-borne		1
justeius		2
justest		1
justice		288
justice-like		1
justicer		4
justicers		1
justices		18
justification		1
justified		6
justify		8
justify't		2
justle		2
justled		1
justles		1
justling		1
justly		29
justness		1
justs		1
jutting-out		1
jutty		2
juvenal		9
kam		2
kate		131
kated		2
kates		4
katharine		123
katherina		127
katherine		71
katherine's		1
kecksies		1
keech		2
keel		4
keels		1
keen		29
keen-edg'd		1
keenness		2
keep		506
keep'st		9
keep't		1
keepdown		1
keeper		68
keeper's		5
keeper-back		1
keepers		10
keepest		3
keeping		24
keeps		80
keiser		1
ken		6
kendal		2
kennel		6
kent		216
kent's		1
kentish		4
kentishman		2
kentishmen		1
kept		109
kept'st		1
kerchief		3
kerely-bonto		1
kern		3
kernal		1
kernel		6
kernels		3
kerns		10
kersey		3
kettle		1
kettledrum		1
kettledrums		1
key		42
key-cold		1
key-hole		1
keys		22
kibe		3
kibes		3
kick		4
kick'd		2
kicked		1
kickshaws		1
kickshawses		1
kicky-wicky		1
kid-fox		1
kidney		1
kikely		1
kildare's		1
kill		220
kill'd		136
kill'dst		1
kill'st		6
kill-courtesy		2
killed		9
killeth		2
killing		26
killingworth		4
kills		32
kiln-hole		3
kimbolton		10
kin		47
kind		324
kind'st		1
kind-hearted		1
kinder		6
kindest		3
kindle		8
kindled		7
kindless		1
kindlier		1
kindling		2
kindly		41
kindness		67
kindnesses		6
kindred		29
kindred's		3
kindreds		1
kinds		7
kine		1
king		3331
king!-perhaps		2
king'd		4
king's		178
king-and		1
king-at-arms		2
king-becoming		1
king-cardinal		2
king-killer		1
king-now		1
king-t		1
king_henry_viii|epilogue		2
kingdom		109
kingdom'd		1
kingdom's		10
kingdoms		30
kingly		26
kingly-poor		1
kings		162
kings-disarm		1
kinred		2
kins-man		1
kinsman		50
kinsman's		4
kinsman-most		1
kinsmen		23
kinswoman		3
kirtle		1
kiss		231
kiss'd		27
kissed		3
kisses		52
kissing		29
kissing-comfits		1
kitchen		3
kitchen'd		1
kitchen-maid		1
kitchen-vestal		1
kitchen-wench		2
kitchens		4
kite		8
kites		12
kitten		1
kitten'd		1
klll'd		1
knack		2
knacks		2
knapp'd		3
knav'ry		2
knave		195
knave's		9
knave-ford		1
knaveries		4
knavery		18
knavery's		1
knaves		53
knavish		7
knead		1
kneaded		1
kneading		2
knee		100
knee-crooking		1
knee-deep		1
kneel		77
kneel'd		11
kneeling		18
kneels		49
knees		72
knell		15
knew		169
knew'st		8
knewest		1
knife		74
knife's		2
knight		176
knight's		5
knight-errant		1
knight-hood		1
knighted		6
knighthood		8
knighthood's		1
knighthood-yea		1
knighthoods		1
knightly		5
knights		48
knit		38
knits		4
knitters		1
knitteth		1
knives		14
knobs		1
knock		84
knock'd		11
knocking		37
knocks		41
knog		3
knoll'd		4
knot		30
knot-grass		1
knots		10
knotted		2
knotty		2
knotty-pated		1
know		1898
know'st		85
know't		28
know-my		1
knower		2
knowest		26
knowing		52
knowingly		3
knowings		2
knowledge		98
known		230
knows		248
l		4
l'air		1
l'amour		1
l'anglais		2
l'avez		1
l'envoy		20
la		86
laban		1
laban's		1
label		2
labell'd		1
labienus		2
labio		1
labor		10
labor'd		2
labor's		1
laboring		2
labors		2
labour		107
labour'd		16
labour's		2
labour'st		1
laboured		4
labourer		1
labourers		1
labouring		14
labours		13
laboursome		2
labras		1
labyrinth		3
lac'd		7
lace		6
laced		1
lacedaemon		2
laces		2
lacies		2
lack		113
lack'd		14
lack'st		4
lack-brain		1
lack-linen		1
lack-love		1
lack-lustre		1
lackbeard		1
lacked		3
lackey		10
lackeying		1
lackeys		4
lacking		6
lacks		15
lad		36
ladder		24
ladders		1
lade		1
laden		3
ladies		181
ladies-in-waiting		1
lading		2
lads		26
lady		1060
lady's		64
lady-in-waiting		1
lady-smocks		1
ladybird		2
ladyship		52
ladyship's		6
ladyships		1
laer		62
laertes		66
lafeu		129
lag		5
lag-end		1
lagging		1
laid		101
laid'st		1
laid-there		1
lain		3
laissez		3
lake		7
lakes		1
lakin		2
lam'd		2
lamb		44
lamb-skins		1
lambert's		1
lambkin		1
lambkins		1
lambs		18
lame		17
lamely		4
lameness		3
lament		31
lament'st		2
lamentable		16
lamentably		3
lamentation		16
lamentations		1
lamented		6
lamenting		7
lamentings		1
laments		9
lames		1
laming		2
lammas		2
lammastide		2
lamound		2
lamp		13
lampass		1
lamps		5
lanc'd		1
lancaster		131
lancaster's		1
lance		19
lance's		1
lances		8
lanceth		1
lanch'd		1
land		319
land's		5
land-damn		1
land-rakers		1
land-rats		1
land-service		1
land-thieves		1
landed		22
landing		1
landless		1
landlord		4
landmen		1
lands		74
lane		13
lane's		3
lanes		4
langage		2
langley		4
langton		1
language		46
languageless		1
languages		4
langues		1
languish		9
languish'd		1
languished		1
languishes		2
languishing		1
languishings		1
languishment		2
languor		1
lank		2
lank'd		1
lank-lean		1
lantern		8
lanterns		1
lanthorn		8
lap		30
lapis		4
lapland		1
lapp'd		3
laps		3
laps'd		1
lapse		3
lapsed		1
lapsing		1
lapwing		4
laquais		1
larded		4
larder		2
larding		1
lards		2
large		88
large-handed		1
largely		3
largeness		2
larger		5
largess		5
largest		1
lark		31
larks		4
larron		2
lartius		46
larum		2
larum-bell		2
larums		2
las		1
lascivious		15
lash		5
lash'd		1
lass		10
lass-lorn		1
lasses		1
last		324
last-full		1
lasted		2
lasting		14
lastly		9
lasts		8
latch		3
latch'd		1
latches		1
late		253
late-deceased		1
late-disturbed		1
late-walking		1
lated		2
lately		35
later		3
latest		16
lath		7
latin		14
latten		1
latter		16
latter-born		2
lattice		3
laud		5
laudable		2
laudis		1
laugh		98
laugh'd		29
laugh'st		1
laughable		3
laughed		4
laugher		2
laughest		1
laughing		18
laughing-stocks		1
laughs		8
laughter		37
launce		86
launcelot		96
launces		1
launch'd		1
laund		1
laund'ring		1
laundress		3
laundry		1
laur		4
laura		1
laurel		3
laurels		2
laurence		24
laurence's		5
laus		1
lavache		2
lave		3
lavee		1
lavender		1
lavina		1
lavinia		89
lavinia's		3
lavish		5
lavishly		2
lavolt		1
lavoltas		1
law		264
law's		2
law-attorneys		1
law-breaker		1
law-days		1
lawful		65
lawfully		2
lawless		7
lawlessly		2
lawn		3
lawns		1
lawrence		2
laws		56
lawyer		13
lawyer's		3
lawyers		6
lay		297
lay'st		3
lay't		2
lay-to		1
layer-up		1
layest		3
laying		16
lays		31
lazar		2
lazar-like		1
lazars		2
lazarus		1
lazy		10
lazy-pacing		1
le		63
lead		164
lead'st		3
leaden		16
leader		17
leader's		1
leaders		3
leadest		1
leading		19
leads		34
leaf		16
leaf's		1
leagu'd		1
league		49
leagued		1
leaguer		1
leagues		14
leah		1
leak		4
leak'd		1
leaky		3
lean		44
lean'd		2
lean-fac'd		2
lean-look'd		1
lean-witted		1
leander		4
leaner		1
leaning		6
leanness		4
leans		6
leap		30
leap'd		4
leap-frog		1
leaped		1
leaping		4
leaps		7
leapt		6
lear		242
lear's		4
learn		106
learn'd		35
learned		52
learned's		1
learnedly		4
learning		35
learning-place		1
learning-the		1
learnings		1
learns		3
learnt		9
leas		6
leas'd		1
lease		13
leases		2
leash		4
leash'd		1
leasing		2
least		123
leather		13
leather-coats		1
leathern		4
leathern-jerkin		1
leav'st		1
leave		753
leave't		1
leave-taking		7
leaven		2
leaven'd		1
leavening		3
leaves		82
leaving		26
leavy		3
lecher		3
lecher's		2
lecherous		4
lechers		1
lechery		21
lecon		1
lecture		5
lectures		3
led		83
led'st		1
leda		1
leda's		1
leech		2
leek		16
leeks		6
leer		6
leers		1
lees		3
leese		1
leet		2
leets		1
left		269
leg		42
leg-to		1
legacies		2
legacy		7
legate		13
legatine		1
lege		1
legerity		2
leges		1
legg'd		1
legion		3
legions		25
legitimate		11
legitimation		1
legs		87
leicester		4
leicestershire		1
leiger		2
leigers		1
leisure		82
leisurely		4
leisures		3
leman		4
lemon		2
lena		4
lend		97
lender		2
lender's		1
lending		3
lendings		2
lends		14
length		45
length'ned		3
length'ning		1
lengthen		2
lengthen'd		1
lengthens		3
lengths		2
lenity		12
lennox		40
lent		34
lenten		4
lentus		2
leo-natus		1
leon		120
leonardo		5
leonati		3
leonato		58
leonato's		21
leonatus		28
leontes		166
leopard		4
leopards		1
leper		1
leperous		1
lepidus		90
leprosy		4
lequel		1
les		22
less		259
less'ned		1
less-than-little		1
lessen		2
lessen'd		2
lessens		2
lesser		29
lesson		6
lesson'd		3
lessoned		1
lessons		2
lest		147
lestrake		3
let		2124
let's		259
let'st		3
let't		2
let-a		1
let-alone		1
lethargied		1
lethargies		1
lethargy		6
lethe		8
lethe'd		1
lets		21
lett'red		2
letter		335
letter's		1
letters		150
letters-patents		1
letters-this		1
letting		7
lettuce		1
leur		2
leve		1
level		28
levell'd		3
levelled		2
levels		1
leven		1
leven-pence		1
levers		1
leviathan		3
leviathans		2
levied		16
levies		4
levity		6
levity's		1
levy		12
levying		3
lewd		11
lewd-tongu'd		1
lewdly		2
lewdness		2
lewdsters		1
lewis		90
liable		9
liar		18
liars		9
libbard's		1
libelling		1
libels		1
liberal		31
liberal-conceited		1
liberality		5
liberte		1
liberties		8
libertine		8
libertines		2
liberty		111
library		222
libya		4
libya-though		1
licence		5
license		7
licentious		4
lichas		2
licio		14
lick		13
licked		1
lictors		5
lid		3
lids		6
lie		397
lie,and		1
lie-but		1
lie-giver		1
lie-he		1
lied		6
lief		19
liefest		1
liege		200
liege's		2
liegeman		2
liegemen		2
lien		2
lies		306
liest		60
lieth		2
lieu		8
lieutenant		92
lieutenant's		1
lieutenant-general		2
lieutenantry		2
lieutenants		2
lieve		2
life		1169
life's		16
life-blood		5
life-harming		1
life-preserving		1
life-rend'ring		1
life-time		1
life-weary		1
lifeblood		1
lifeless		4
lifelings		1
lift		25
lifted		3
lifter		2
lifteth		1
lifting		2
lifts		5
lig		1
ligarius		19
liggens		1
light		336
light's		1
light-foot		1
light-wing'd		1
lighted		11
lighten		3
lightens		8
lighter		3
lightest		2
lightly		14
lightness		9
lightning		32
lightnings		1
lights		35
lik'd		8
lik'ned		1
lik'st		3
like		1763
like'st		1
like-that's		1
liked		3
likeliest		1
likelihood		17
likelihoods		5
likely		29
likeness		25
liker		3
likes		30
likest		2
likewise		27
liking		40
likings		4
lilies		3
lily		15
lily's		1
lily-liver'd		2
lily-tincture		1
lily-white		1
lim'd		5
limander		1
limb		19
limb-meal		2
limbeck		1
limbecks		1
limber		1
limbo		5
limbs		68
lime		14
lime-kiln		2
lime-twigs		1
limed		3
limehouse		1
limekilns		1
limit		22
limitation		3
limited		4
limits		10
limn'd		1
limp		5
limp'd		1
limping		3
limps		1
lin'd		8
lincoln		6
lincolnshire		1
line		51
line-grove		1
lineal		8
lineally		1
lineament		3
lineaments		9
lined		1
linen		22
linens		1
lines		43
ling		3
ling'ring		13
lingare		2
linger		12
linger'd		2
lingered		1
lingers		4
linguist		2
lining		2
link		5
link'd		6
links		2
linsey-woolsey		1
linstock		4
linta		2
lion		114
lion's		21
lion-mettled		1
lion-sick		1
lionel		4
lionel's		1
lioness		11
lions		26
lip		53
lipp'd		1
lips		180
lipsbury		1
liquid		9
liquor		22
liquor'd		1
liquorish		1
liquors		2
lisbon		1
lisp		3
lisping		4
list		72
list'ning		3
listen		15
listen'd		1
listening		2
lists		22
literatured		1
lither		1
litter		7
litter'd		3
little		531
little-a-while		1
littlest		1
liv'd		77
liv'dst		1
liv'ry		1
liv'st		16
live		636
live-true		1
lived		22
livelier		1
livelihood		2
livelong		3
lively		13
liver		21
liver-vein		1
liveries		6
livers		9
livery		28
lives		258
lives-think		1
livest		4
liveth		3
livia		3
living		141
livings		1
lizard		1
lizard's		1
lizards		2
lnd.now		1
lo		76
loa		2
loach		2
load		25
loaden		7
loading		1
loads		4
loaf		1
loam		5
loan		4
loath		33
loath'd		3
loathe		5
loathed		10
loather		1
loathes		6
loathing		3
loathly		4
loathness		3
loathsome		16
loathsomeness		1
loathsomest		1
loaves		2
lob		2
lobbies		1
lobby		5
local		2
lochaber		1
lock		22
lock'd		33
locked		1
locking		3
lockram		1
locks		23
locusts		1
lode-stars		1
lodg'd		13
lodge		27
lodged		6
lodgers		3
lodges		6
lodging		28
lodgings		1
lodovico		47
lodowick		7
lofty		18
lofty-plumed		1
log		5
log-man		2
logger-headed		1
loggerhead		2
loggerheads		1
loggets		1
logic		1
logs		9
loins		18
loiter		1
loiterer		1
loiterers		1
loitering		2
lolling		5
lolls		1
lombardy		2
london		163
london's		1
londoners		2
lone		1
loneliness		2
lonely		3
long		763
long'd		6
long'd-for		1
long'st		5
long-a		3
long-continued		1
long-during		1
long-experienc'd		1
long-good		1
long-grown		1
long-imprisoned		1
long-ingraffed		1
long-lane		1
long-legg'd		1
long-let		1
long-lived		1
long-parted		1
long-since-due		1
long-staff		1
long-tongu'd		2
long-usurped		1
long-vanish'd		1
long-winded		2
longaville		66
longboat's		1
longed		1
longer		133
longest		5
longeth		2
longing		19
longings		1
longly		1
longs		16
longtail		1
loo		8
loof'd		2
look		888
look'd		96
look'dst		2
look'st		13
looked		4
looker-on		6
lookers-on		1
lookest		1
looking		39
looking-glass		9
looks		274
loon		2
loop		3
loop'd		1
loos'd		4
loose		59
loose-bodied		2
loose-wiv'd		1
loosed		2
loosely		2
loosen		1
loosing		1
lop		3
lopp'd		9
loquitur		1
lord		3925
lord's		35
lord--especially		1
lord-come		1
lorded		2
lording		1
lordings		2
lordliness		2
lordly		6
lords		625
lords!-why		1
lordship		143
lordship's		11
lordships		6
lorenzo		92
lorraine		3
los		8
lose		244
lose't		1
loser		6
losers		4
loses		10
losest		3
loseth		2
losing		24
loss		152
losses		19
lost		319
lot		7
lots		3
lott'ry		5
lottery		3
loud		83
loud'st		2
loud-howling		1
louder		13
loudly		1
lour		3
lour'd		1
lour'st		1
loureth		1
louring		2
louse		3
louses		1
lousy		9
lout		7
louted		1
louts		2
louvre		3
lov'd		151
lov'dst		2
lov'st		28
love		2576
love!--a		1
love's		89
love-a		1
love-bed		2
love-book		1
love-broker		1
love-cause		1
love-day		1
love-devouring		1
love-discourse		2
love-feat		1
love-god		1
love-gods		1
love-in-idleness		2
love-juice		2
love-kindling		1
love-letters		1
love-line		2
love-monger		1
love-news		1
love-performing		1
love-prate		1
love-rhymes		1
love-shaft		1
love-shak'd		1
love-sick		2
love-song		5
love-songs		1
love-springs		1
love-suit		3
love-thoughts		1
love-tokens		1
love-wounded		1
loved		52
lovedst		2
lovel		14
lovelier		3
loveliness		2
lovell		54
lovell's		1
lovely		55
lover		66
lover's		13
lovered		2
lovers		66
loves		241
lovest		9
loveth		3
loving		119
loving-jealous		1
lovingly		2
low		122
low'r		1
low'ring		2
low's		1
low-born		1
low-crooked		1
low-laid		1
low-rated		1
low-spirited		1
low-voic'd		2
lowe		2
lower		28
lowest		7
lowing		2
lowliness		6
lowly		13
lown		3
lowness		3
loyal		33
loyal'st		1
loyally		1
loyalties		1
loyalty		38
lozel		1
lubber		3
lubber's		2
lubberly		1
luc		1
luccicos		1
luce		15
lucentio		148
lucentio's		5
luces		1
lucetta		75
luciana		63
lucianus		4
lucifer		8
lucifer's		1
lucifier		1
lucilius		41
lucina		1
lucio		145
lucio's		1
lucius		313
luck		36
luckier		1
luckiest		1
luckily		2
luckless		2
lucky		6
lucre		2
lucrece		6
lucretia's		1
lucullius		1
lucullus		20
lucy		29
lud's		4
ludlow		4
lug		2
lugg'd		2
luggage		5
luke's		3
lukewarm		2
lull'd		2
lulla		4
lullaby		10
lulls		2
lumbert		1
lump		8
lumpish		1
luna		1
lunacies		2
lunacy		9
lunatic		19
lunatics		2
lunes		4
lungs		21
lupercal		4
lurch		1
lurch'd		1
lure		3
lurk		7
lurk'd		3
lurketh		1
lurking		4
lurking-place		2
lurks		3
luscious		2
lush		1
lust		61
lust's		1
lust-dieted		1
lust-stain'd		1
lusted		1
luster		1
lustful		4
lustier		3
lustiest		1
lustig		1
lustihood		3
lustily		3
lustre		15
lustrous		2
lusts		6
lusty		35
lute		23
lute-case		1
lutes		3
lutestring		1
lutheran		1
luxurious		5
luxuriously		1
luxury		12
lycaonia		1
lycurguses		1
lydia		3
lyen		1
lying		30
lying'st		2
lym		2
lymoges		2
lynn		1
lysander		110
lysander's		4
m		14
m'avez		1
m'en		3
m'enseignez		1
m'estime		1
ma		7
mab		4
macbeth		332
macbeth's		7
maccabaeus		7
macdonwald		2
macduff		127
macduff's		1
mace		8
macedon		5
maces		1
machiavel		4
machination		1
machinations		1
machine		218
mack'rel		2
macmorris		12
maculate		1
maculation		1
mad		313
mad'st		7
mad-brain		1
mad-brain'd		3
mad-bred		1
mad-cap		2
mad-headed		1
mad-i		1
madam		645
madam's		1
madam-in		1
madame		16
madams		2
madcap		6
madded		4
madding		4
made		913
made-up		1
madeira		1
madly		14
madly-us'd		1
madman		26
madman's		5
madmen		13
madness		89
madonna		13
madrigals		4
mads		2
maecenas		32
maggot		2
maggots		2
magic		15
magical		1
magician		6
magistrate		6
magistrates		8
magistrates-alias		1
magnanimity		2
magnanimous		7
magni		1
magnifi'st		1
magnificence		1
magnificent		3
magnifico		1
magnificoes		5
magnus		1
mahomet		1
mahu		3
maid		240
maid's		9
maid--that		1
maid-pale		1
maiden		44
maiden's		6
maiden-tongued		1
maiden-widowed		2
maidenhead		14
maidenheads		6
maidenhood		3
maidenhoods		2
maidenliest		1
maidenly		3
maidens		8
maidhood		3
maids		48
mail		3
mail'd		2
mailed		1
mails		2
maim		6
maim'd		4
maimed		1
maims		2
main		55
main'd		1
main-top		1
maincourse		1
maine		25
mainly		4
mainmast		1
mains		1
maintain		52
maintain'd		13
maintained		2
maintains		3
maintenance		3
mais		1
maison		1
majestas		1
majestee		2
majestic		3
majestical		13
majestically		2
majesties		9
majesty		396
majesty's		15
major		4
majority		2
mak'st		22
make		1707
make's		3
make't		3
make-a		2
make-peace		1
makeless		1
maker		5
makers		1
makes		378
makest		4
maketh		3
making		86
makings		1
mal		1
mala		1
maladies		4
malady		17
malapert		5
malcolm		61
malcolm's		1
malcontent		4
malcontents		3
male		17
maledictions		1
malefactions		2
malefactor		1
malefactors		4
males		2
malevolence		1
malevolent		1
malhecho		1
malice		94
malice-know		1
malicious		13
maliciously		4
malign		1
malignancy		1
malignant		7
malignantly		1
malkin		1
mall		2
mall's		1
mallard		2
mallet		2
mallows		2
malmsey		1
malmsey-butt		2
malmsey-nose		1
malt		1
malt-horse		2
malt-worms		1
maltworms		1
malvolio		154
malvolio's		4
mamillius		23
mammering		1
mammet		1
mammets		1
mammock'd		1
man		2322
man's		170
man-at-arms		4
man-but		1
man-child		1
man-ent'red		1
man-few		1
man-his		1
man-how		1
man-monster		1
man-my		1
man-of-war		1
man-queller		1
man-whose		1
manacle		3
manacles		6
manage		24
managed		4
manager		2
managing		3
manakin		1
manchus		1
mandate		5
mandragora		4
mandrake		2
mandrake's		1
mandrakes		1
mane		4
manent		5
manes		3
manet		1
manfully		2
mangle		2
mangled		13
mangles		1
mangling		1
mangy		1
manhood		28
manhoods		2
manifest		14
manifested		7
manifests		2
manifold		9
manifoldly		2
manka		1
mankind		27
manlike		2
manly		20
mann'd		6
manna		1
manner		93
manner'd		1
mannerly		10
manners		83
manners-as		1
manners-being		1
manningtree		1
mannish		3
manor		2
manor-house		1
manors		3
mans		2
mansion		14
mansionry		1
mansions		1
manslaughter		1
mantle		22
mantled		2
mantles		1
mantua		42
mantua's		1
mantuan		3
manual		1
manure		1
manured		2
manus		2
many		598
many's		2
many-colour'd		1
many-coloured		1
many-headed		1
many-whom		1
map		12
mapp'd		1
mapp'ry		1
maps		2
mar		62
marble		16
marble-breasted		1
marble-constant		1
marble-hearted		1
marbled		1
marcade		9
marcellus		24
march		158
march'd		9
march-chick		1
marches		6
marcheth		3
marching		41
marchioness		4
marchpane		1
marcians		1
marcius		180
marcus		151
mardian		32
mare		6
mare's		1
mares		2
marg		26
margarelon		9
margaret		228
margaret's		6
margent		7
margery		10
maria		144
maria's		1
marian		5
marian's		1
mariana		52
mariana's		2
marigold		2
mariner		8
mariners		15
maritime		2
marjoram		5
mark		257
mark'd		31
marked		3
market		15
market-bell		1
market-folks		1
market-maid		1
market-men		3
market-place		25
market-price		1
marketable		3
marketplace		8
markets		4
marking		4
markman		1
marks		44
marl		2
marle		1
marmoset		1
marquess		2
marquis		17
marr'd		17
marriage		149
marriage-'twixt		1
marriage--surely		1
marriage-bed		6
marriage-blessing		2
marriage-day		2
marriage-dowry		1
marriage-hour		2
marriages		4
married		176
marries		3
marring		3
marrow		4
marrowless		1
marrows		2
marry		382
marrying		13
mars		52
mars's		3
marseilles		8
marsh		2
marshal		32
marshal's		3
marshal'st		1
marshalsea		1
marshalship		1
mart		31
marted		1
martem		1
martext		12
martial		11
martin's		1
martino		1
martius		27
martlemas		2
martlet		3
marts		1
martyr		4
martyr'd		4
martyrs		1
marullus		9
marv'llous		2
marvel		37
marvel'st		1
marvell'd		1
marvell's		2
marvellous		18
marvellously		2
marvels		1
mary		8
mary's		2
mary-buds		1
mas		2
masculine		3
masham		6
mask		24
mask'd		12
masked		5
masker		1
maskers		14
masking		1
masks		10
mason		2
masonry		4
masons		1
masque		13
masquers		4
masques		3
masquing		2
mass		33
massacre		11
massacres		4
masses		1
massy		5
mast		14
mast'red		2
mast'ring		1
mastcr's		2
master		900
master'd		1
master's		72
master-cord		1
master-get		1
master-gunner		6
master-i		1
master-leaver		1
master-with		1
masterdom		2
masterless		2
masterly		5
masterpiece		2
masters		121
mastership		5
mastic		1
mastiff		1
mastiffs		4
masts		1
match		106
match'd		17
matches		6
matcheth		1
matching		3
matchless		2
mate		19
mated		7
mater		5
material		7
mates		17
mathematics		4
matin		1
matron		5
matron's		1
matrons		4
matter		480
matter's		1
matter--an		1
matter-a		1
matters		31
matthew		3
mattock		5
mattress		2
mature		9
maturity		2
maud		1
maudlin		2
maugre		3
maul		2
maund		1
mauri		1
mauritania		1
mauvais		1
maw		7
maws		3
maxim		1
may		1943
may's		1
may't		5
may-ay		1
may-day		1
may-morn		1
may-that		1
mayday		2
mayest		5
mayor		63
mayor's		1
maypole		1
mayst		71
maz'd		2
maze		4
mazed		1
mazes		1
mazzard		3
me		9390
me's		1
me--by		2
me--one		1
me-i'll		1
me-let		1
me-o		1
me-the		1
me-when		1
me-with		1
meacock		1
mead		7
meadow-fairies		1
meadows		3
meads		8
meagre		5
meal		11
meal'd		1
meals		7
mealy		1
mean		329
mean'st		13
mean-apparell'd		2
mean-born		1
meanders		1
meaner		13
meanest		14
meaneth		1
meaning		74
meanings		5
meanly		5
means		318
meant		56
meant'st		2
meantime		35
meanwhile		4
measles		2
measur'd		9
measurable		1
measure		109
measured		3
measureless		2
measures		12
measuring		3
meat		87
meats		4
mechanic		3
mechanical		5
mechanicals		2
mechanics		1
mechante		1
med'cinable		5
med'cine		7
med'cine'life		1
medal		1
meddle		20
meddle-in		1
meddler		4
meddling		4
mede		1
medea		2
media		3
mediation		2
mediators		1
medice		1
medicinal		2
medicine		25
medicines		4
meditate		2
meditates		2
meditating		6
meditation		10
meditations		6
mediterranean		1
mediterraneum		1
medlar		9
medlars		2
meed		20
meeds		2
meek		7
meekly		1
meekness		4
meet		381
meet'st		2
meet-a		1
meeter		2
meetest		2
meeting		74
meeting-place		1
meetings		4
meetly		2
meetness		2
meets		15
meg		6
mehercle		1
meilleur		1
meiny		2
meisen		2
melancholies		1
melancholy		94
melancholy's		1
melford		1
mell		1
mellifluous		1
mellow		7
mellow'd		2
mellowing		1
melodious		6
melody		13
melt		32
melted		18
melteth		2
melting		9
melts		6
melun		17
member		14
members		12
membership		1172
memento		1
memorable		4
memorandums		1
memorial		3
memorials		1
memories		5
memoriz'd		2
memorize		1
memory		89
memphis		1
men		1084
men's		98
men-at-arms		2
men-children		1
men-meant		1
men-pray		1
men-they		1
menac'd		3
menace		3
menaces		1
menaphon		1
menas		59
mend		73
mended		18
mender		1
mending		2
mends		3
menecrates		5
menelaus		44
menenius		210
mental		3
menteith		10
mention		3
mention'd		3
mentis		1
menton		3
mephostophilus		2
mer		62
mercatante		1
mercatio		2
mercenaries		2
mercenary		5
mercer		4
merchandise		10
merchandized		1
merchant		72
merchant's		5
merchant-like		1
merchant-marring		1
merchants		14
mercies		5
merciful		26
mercifully		1
merciless		7
mercurial		1
mercuries		2
mercury		21
mercutio		30
mercutio's		5
mercy		210
mercy's		1
mercy-lacking		1
mere		60
mered		1
merely		30
merest		1
meridian		1
merit		64
merit's		1
merited		8
meritorious		4
merits		14
merlin		2
mermaid		4
mermaid's		1
mermaid-like		1
mermaids		1
merops		1
merrier		8
merriest		4
merrily		36
merriman		1
merriment		21
merriments		2
merriness		2
merry		199
mervailous		1
mes		1
mesh		1
mesh'd		1
meshes		1
mesopotamia		1
mess		39
message		41
messages		3
messala		67
messaline		2
messenger		466
messengers		47
messes		5
messina		16
met		153
met'st		3
metal		27
metals		2
metamorphis'd		2
metamorphoses		2
metaphor		6
metaphysical		1
metaphysics		2
mete		2
metellus		21
meteor		5
meteors		7
meteyard		1
metheglin		1
metheglins		1
methink'st		1
methinks		165
method		9
methods		1
methought		49
methoughts		5
metre		4
metres		1
metropolis		1
mette		1
mettle		32
meus		2
mew		8
mew'd		9
mewed		1
mewling		1
mexico		2
mi		6
mice		5
michael		31
michaelmas		3
micher		1
miching		1
mickle		5
microcosm		1
mid		2
mid-age		1
mid-day		2
mid-way		3
midas		1
middest		1
middle		24
middleham		1
midnight		52
midriff		2
midst		14
midsummer		5
midway		3
midwife		12
midwife's		1
midwives		1
mienne		1
might		548
might'st		4
mightful		1
mightier		7
mightiest		7
mightily		19
mightiness		6
mightst		27
mighty		114
mighty,-you		1
milan		52
milan's		1
milch		1
milch-kine		2
mild		33
milder		4
mildest		2
mildew'd		1
mildews		1
mildly		11
mildness		8
mile		37
mile-a		1
mile-end		2
miles		25
milford		23
militarist-that		1
military		8
milk		29
milk'd		1
milk-liver'd		1
milk-sop		1
milk-white		6
milking-time		1
milkmaid		2
milks		3
milksops		2
milky		3
mill		5
mill-sixpences		1
mill-wheels		1
mille		1
miller		2
milliner		4
million		19
millioned		1
millions		10
mills		3
millstones		4
milo		1
mimic		1
minc'd		1
mince		5
minces		1
mincing		4
mind		497
mind's		7
mind-and		1
mind-that's		1
minded		12
minding		2
mindless		2
minds		76
mine		1368
mine's		5
mineral		3
minerals		2
minerva		3
mines		10
mingle		12
mingled		15
mingling		2
minikin		1
minim		1
minime		1
minimo		2
minimus		1
mining		1
minion		20
minions		5
minist'red		9
minist'ring		1
minister		51
ministers		30
ministration		1
minnow		1
minnows		1
minola		13
minority		6
minos		1
minotaurs		1
minstrel		2
minstrel--draw		1
minstrels		4
minstrelsy		4
mint		6
mints		1
minute		35
minute's		4
minute-he		1
minute-lacks		2
minute-while		2
minutely		1
minutes		16
minx		3
minx's		1
mio		1
mir'd		1
mirable		2
miracle		38
miracles		8
miraculous		3
miranda		71
miranda-o		1
mire		14
mirror		9
mirror'd		1
mirror's		1
mirrors		2
mirth		67
mirth-moving		1
mirthful		1
miry		2
mis-shapen		1
misadventur'd		1
misadventure		3
